id_venda;data_venda;loja;categoria;produto;quantidade;preco_unitario;valor_total;forma_pagamento;canal;tempo_preparo_min;avaliacao_cliente
100936;20/06/2025;Casa Forte;Bebida quente;Cappuccino;2;12,00;24,00;Pix;Balcão;8,1;4
100908;15/02/2025;Recife Antigo;Salgado;Pão de queijo;2;6,65;13,30;Pix;App;7,0;4
100572;29/03/2025;Boa Viagem;Bebida quente;Chá artesanal;3;10,08;30,24;Pix;App;6,1;4
100576;14/06/2025;Espinheiro;Bebida gelada;Água de coco;1;8,00;8,00;Crédito;Balcão;5,2;5
101092;22/02/2025;Boa Viagem;Bebida gelada;Água de coco;3;8,96;26,88;Débito;Balcão;9,6;4
100621;30/03/2025;Recife Antigo;Bebida quente;Café expresso;1;6,17;6,17;Crédito;App;3,0;4
100767;06/01/2025;Casa Forte;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;8,5;5
100743;01/01/2025;Casa Forte;Bebida gelada;Frappê;1;18,00;18,00;Crédito;App;6,2;4
100374;29/01/2025;Espinheiro;Bebida quente;Latte;2;13,50;27,00;Crédito;Balcão;9,4;4
100205;11/02/2025;Espinheiro;Salgado;Tapioca;2;14,00;28,00;Pix;App;9,2;5
100316;10/03/2025;Casa Forte;Bebida quente;Chá artesanal;4;9,00;36,00;Débito;App;4,7;4
100399;22/03/2025;Boa Viagem;Bebida gelada;Frappê;1;20,16;20,16;Dinheiro;Balcão;5,8;3
100966;22/06/2025;Casa Forte;Doce;Cartola;1;17,00;17,00;Débito;Balcão;4,4;4
100006;18/05/2025;Casa Forte;Bebida quente;Latte;1;13,50;13,50;Crédito;Balcão;5,4;
101103;01/06/2025;Casa Forte;Bebida quente;Chá artesanal;2;9,00;18,00;Dinheiro;Balcão;5,0;5
100802;11/06/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Pix;Balcão;10,4;5
100786;28/05/2025;Recife Antigo;Salgado;Sanduíche natural;1;18,05;18,05;Pix;App;6,3;4
100844;18/01/2025;Casa Forte;Salgado;Pão de queijo;3;7,00;21,00;Débito;Balcão;14,3;5
100493;27/02/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;Delivery;1,5;4
100919;11/04/2025;Casa Forte;Doce;Brownie;1;12,50;12,50;Pix;App;8,6;4
101029;15/03/2025;Recife Antigo;Bebida quente;Café expresso;2;6,17;12,34;Pix;Delivery;4,4;3
101022;29/06/2025;Casa Forte;Bebida gelada;Suco de caju;3;11,00;33,00;Débito;App;6,6;5
101048;06/06/2025;Boa Viagem;Salgado;Pão de queijo;1;7,84;7,84;Pix;Balcão;8,0;4
100259;19/04/2025;boa viagem;Bebida quente;Cappuccino;1;13,44;13,44;Crédito;App;6,4;5
100282;13/02/2025;Recife Antigo;Bebida quente;Latte;1;12,82;12,82;Pix;Balcão;4,7;3
100634;10/01/2025;Boa Viagem;Salgado;Tapioca;1;15,68;15,68;Crédito;App;6,5;4
100474;20/02/2025;Espinheiro;Doce;Cookie;1;8,50;8,50;Pix;Balcão;5,6;
100455;02/02/2025;Boa Viagem ;Bebida quente;Chá artesanal;2;10,08;20,16;Dinheiro;Balcão;6,5;4
100320;15/06/2025;Boa Viagem;Doce;Cookie;3;9,52;28,56;Dinheiro;App;7,0;5
100434;08/01/2025;Recife Antigo;Bebida quente;Chá artesanal;1;8,55;8,55;Dinheiro;Balcão;7,7;
101178;09/02/2025;Casa Forte;Doce;Bolo de rolo (fatia);4;16,00;64,00;Pix;Balcão;6,1;3
100299;27/04/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Dinheiro;Balcão;5,4;5
100436;23/01/2025;Espinheiro;Salgado;Coxinha;4;9,50;38,00;Débito;Balcão;6,6;4
101113;19/06/2025;Casa Forte;Bebida quente;Latte;4;13,50;54,00;Pix;Balcão;8,0;3
100438;16/05/2025;Espinheiro;Bebida quente;Café expresso;4;6,50;26,00;Dinheiro;Balcão;4,9;5
100325;29/04/2025;Boa Viagem;Bebida gelada;Frappê;2;20,16;40,32;Débito;Balcão;2,1;4
100403;20/01/2025;Recife Antigo;Bebida quente;Café expresso;3;6,17;18,51;Débito;Balcão;6,4;4
100564;28/04/2025;Recife Antigo;Bebida quente;Latte;1;12,82;12,82;Pix;Balcão;6,6;
100292;17/06/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Crédito;Balcão;4,9;4
100278;08/06/2025;Boa Viagem;Doce;Bolo de rolo (fatia);4;17,92;71,68;Débito;Balcão;9,2;4
100655;05/03/2025;Boa Viagem;Salgado;Coxinha;3;10,64;31,92;Débito;Balcão;10,9;4
100732;21/01/2025;Casa Forte;Bebida quente;Chá artesanal;2;9,00;18,00;Dinheiro;Balcão;6,8;5
100553;14/06/2025;Recife Antigo;Bebida gelada;Cold brew;2;14,25;28,50;Débito;Delivery;9,0;4
100094;24/02/2025;Recife Antigo;Doce;Bolo de rolo (fatia);2;15,20;30,40;Débito;Delivery;8,2;5
101154;07/04/2025;Boa Viagem;Salgado;Tapioca;2;15,68;31,36;Crédito;Balcão;11,1;4
100245;07/06/2025;Boa Viagem;Bebida gelada;Frappê;2;20,16;40,32;Pix;Balcão;4,1;3
100945;14/02/2025;Recife Antigo;Bebida gelada;Água de coco;2;7,60;15,20;Débito;Balcão;8,5;5
100775;04/06/2025;Casa Forte;Bebida gelada;Água de coco;4;8,00;32,00;Crédito;Delivery;4,1;4
100426;13/02/2025;Boa Viagem;Bebida quente;Latte;1;15,12;15,12;Pix;Delivery;9,3;5
100149;04/01/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Pix;Delivery;7,8;5
100226;05/01/2025;Casa Forte;Salgado;Coxinha;1;9,50;9,50;Dinheiro;Delivery;12,8;4
100865;14/06/2025;Boa Viagem;Bebida gelada;Água de coco;1;8,96;8,96;Pix;Balcão;3,2;4
100967;30/01/2025;Recife Antigo;Salgado;Pão de queijo;2;6,65;13,30;Débito;App;10,0;5
100900;26/03/2025;Casa Forte;Salgado;Pão de queijo;1;7,00;7,00;Dinheiro;Balcão;9,3;4
100699;23/02/2025;Boa Viagem;Bebida quente;Latte;1;15,12;15,12;Pix;Delivery;4,8;5
100601;18/05/2025;Espinheiro;Bebida gelada;Frappê;3;18,00;54,00;Débito;Balcão;4,2;5
101058;09/04/2025;Boa Viagem;Bebida gelada;Cold brew;2;16,80;33,60;;Balcão;9,6;5
100217;23/01/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Pix;App;5,1;5
100817;07/04/2025;Recife Antigo;Bebida gelada;Suco de caju;4;10,45;41,80;Crédito;Balcão;4,0;5
100220;24/02/2025;Boa Viagem;Bebida gelada;Água de coco;1;8,96;8,96;Débito;Balcão;3,7;3
100213;26/05/2025;Casa Forte;Doce;Cartola;2;17,00;34,00;Pix;Balcão;4,4;4
101135;27/02/2025;Espinheiro;Salgado;Coxinha;2;9,50;19,00;Crédito;Balcão;9,4;3
100907;20/01/2025;Casa Forte;Bebida quente;Latte;4;13,50;54,00;Crédito;Balcão;12,7;4
100394;03/01/2025;boa viagem;Bebida quente;Latte;1;15,12;15,12;Pix;Balcão;4,3;4
100367;03/05/2025;Recife Antigo;Bebida quente;Cappuccino;2;11,40;22,80;Dinheiro;App;6,4;4
100924;31/01/2025;Casa Forte;Bebida gelada;Cold brew;1;15,00;15,00;Pix;Balcão;7,3;5
100012;27/04/2025;Casa forte;Bebida quente;Cappuccino;2;12,00;24,00;Crédito;Balcão;7,2;4
101128;29/04/2025;Boa Viagem;Bebida gelada;Cold brew;4;16,80;67,20;Crédito;Balcão;5,8;
100234;19/06/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Pix;Delivery;6,4;4
100695;06/04/2025;BOA VIAGEM;Bebida gelada;Cold brew;2;16,80;33,60;Pix;App;5,1;5
101146;17/05/2025;Casa Forte;Salgado;Sanduíche natural;4;19,00;76,00;Pix;App;8,7;5
101081;15/06/2025;Recife Antigo;Doce;Cartola;3;16,15;48,45;Crédito;App;3,6;4
100063;19/05/2025;boa viagem;Bebida quente;Cappuccino;2;13,44;26,88;Débito;Balcão;6,0;4
100734;12/01/2025;Boa Viagem;Bebida gelada;Cold brew;2;16,80;33,60;Pix;App;9,2;5
101023;06/04/2025;Espinheiro;Salgado;Coxinha;4;9,50;38,00;Pix;Delivery;6,5;4
100964;22/06/2025;Recife Antigo;Doce;Cartola;2;16,15;32,30;Crédito;App;4,5;5
100607;21/01/2025;Espinheiro;Bebida quente;Chá artesanal;1;9,00;9,00;Crédito;Balcão;4,7;4
100013;30/05/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Pix;Balcão;8,7;4
100839;04/04/2025;Boa Viagem;Salgado;Tapioca;2;15,68;31,36;Pix;Balcão;9,4;5
100435;06/02/2025;Recife Antigo;Bebida quente;Latte;3;12,82;38,46;Crédito;Delivery;7,6;5
100017;12/01/2025;Casa Forte;Bebida quente;Latte;3;13,50;40,50;Débito;Balcão;10,9;5
100764;16/06/2025;Recife Antigo;Doce;Brownie;3;11,88;35,64;Débito;Balcão;6,2;5
100348;18/04/2025;Recife Antigo;Bebida quente;Chá artesanal;1;8,55;8,55;Pix;Balcão;8,1;5
100207;03/05/2025;Casa Forte;Doce;Bolo de rolo (fatia);1;16,00;16,00;Pix;Balcão;5,3;5
100341;23/06/2025;Boa Viagem;Bebida quente;Café expresso;2;7,28;14,56;Dinheiro;Balcão;6,6;4
100344;23/05/2025;Boa Viagem;Bebida gelada;Cold brew;3;16,80;50,40;Crédito;Delivery;;5
101094;17/04/2025;Boa Viagem;Doce;Bolo de rolo (fatia);3;17,92;53,76;Dinheiro;Balcão;9,1;4
101122;31/05/2025;Casa Forte;Bebida gelada;Frappê;4;18,00;72,00;Crédito;Balcão;8,1;3
100551;28/01/2025;Boa Viagem;Bebida gelada;Frappê;1;20,16;20,16;Dinheiro;Balcão;5,1;4
100598;28/06/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Crédito;Delivery;7,6;4
100032;01/03/2025;Boa Viagem;Bebida quente;Latte;3;15,12;45,36;Dinheiro;Balcão;9,8;
100372;08/03/2025;Boa Viagem;Salgado;Tapioca;3;15,68;47,04;Crédito;Delivery;8,0;4
100657;23/02/2025;Boa Viagem;Salgado;Coxinha;1;10,64;10,64;Débito;Balcão;12,2;5
100172;16/02/2025;Recife Antigo;Salgado;Tapioca;4;13,30;53,20;Crédito;Balcão;14,6;5
101086;19/05/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Crédito;Delivery;7,7;3
100408;19/01/2025;Casa Forte;Bebida quente;Café expresso;1;6,50;6,50;Crédito;Balcão;3,5;
101050;02/05/2025;Boa Viagem;Doce;Brownie;2;14,00;28,00;Débito;Balcão;4,9;4
101165;06/06/2025;Espinheiro;Salgado;Coxinha;2;9,50;19,00;Crédito;Balcão;7,8;3
100200;21/05/2025;Boa Viagem;Bebida gelada;Água de coco;1;8,96;8,96;Pix;Delivery;6,3;4
100860;15/05/2025;Recife Antigo;Bebida gelada;Suco de caju;2;10,45;20,90;Crédito;Balcão;7,2;5
101140;06/03/2025;Espinheiro;Bebida quente;Chá artesanal;3;9,00;27,00;Débito;App;5,6;4
101123;02/02/2025;Espinheiro;Salgado;Sanduíche natural;1;19,00;19,00;Débito;Balcão;8,8;4
101150;26/01/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Crédito;App;5,2;4
100489;13/04/2025;BOA VIAGEM;Bebida quente;Latte;4;15,12;60,48;;App;7,1;3
101148;30/03/2025;Recife Antigo;Doce;Brownie;2;11,88;23,76;Crédito;Balcão;7,6;5
100212;06/02/2025;Casa Forte;Doce;Brownie;1;12,50;12,50;Dinheiro;App;9,2;4
100133;04/03/2025;Casa Forte;Bebida gelada;Água de coco;1;8,00;8,00;Débito;Delivery;7,9;4
100060;02/05/2025;Recife Antigo;Bebida quente;Café expresso;1;6,17;6,17;Pix;Delivery;8,6;
100690;21/02/2025;Boa Viagem;Bebida gelada;Cold brew;3;16,80;50,40;Crédito;App;7,5;4
100026;26/03/2025;Recife Antigo;Bebida quente;Café expresso;2;6,17;12,34;Dinheiro;Balcão;5,9;5
100100;14/06/2025;Boa Viagem;Bebida gelada;Cold brew;2;16,80;33,60;Pix;Balcão;8,8;5
100974;28/02/2025;Casa Forte;Bebida quente;Chá artesanal;2;9,00;18,00;Crédito;App;4,8;5
100776;23/04/2025;Boa Viagem;Salgado;Tapioca;1;15,68;15,68;Débito;Delivery;13,9;5
100788;25/05/2025;Espinheiro;Bebida gelada;Água de coco;2;8,00;16,00;Pix;Delivery;155,0;4
100520;05/06/2025;Boa Viagem;Salgado;Tapioca;2;15,68;31,36;Pix;Balcão;5,2;5
100363;17/01/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Dinheiro;Balcão;7,7;3
100309;26/01/2025;Boa Viagem;Doce;Cookie;2;9,52;19,04;Pix;App;13,3;5
100795;04/03/2025;Casa Forte;Salgado;Tapioca;1;14,00;14,00;Pix;Balcão;8,2;4
100828;08/06/2025;Espinheiro;Doce;Cartola;1;17,00;17,00;Pix;Balcão;11,4;5
100544;26/01/2025;Recife Antigo;Bebida quente;Chá artesanal;2;8,55;17,10;Pix;Balcão;6,7;3
100939;19/01/2025;Boa Viagem;Bebida quente;Chá artesanal;2;10,08;20,16;Pix;Delivery;7,2;3
100441;29/01/2025;Casa forte;Bebida quente;Café expresso;1;6,50;6,50;Pix;Balcão;5,7;4
100647;04/04/2025;Espinheiro;Bebida quente;Latte;2;13,50;27,00;Pix;Balcão;9,2;5
101003;28/01/2025;Boa Viagem;Salgado;Sanduíche natural;4;21,28;85,12;Dinheiro;Delivery;10,4;
100476;19/03/2025;Boa Viagem;Salgado;Pão de queijo;1;7,84;7,84;Pix;Delivery;7,3;4
101046;05/02/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Crédito;App;5,4;4
100062;13/04/2025;Casa Forte;Doce;Bolo de rolo (fatia);1;16,00;16,00;Débito;Delivery;9,0;
100483;27/02/2025;Casa Forte;Salgado;Sanduíche natural;4;19,00;76,00;Crédito;App;7,9;3
101026;21/06/2025;Recife Antigo;Bebida quente;Cappuccino;2;11,40;22,80;Pix;Delivery;3,5;4
100052;23/05/2025;Boa Viagem;Bebida quente;Latte;2;15,12;30,24;Pix;Balcão;7,2;5
100242;12/02/2025;Recife Antigo;Bebida quente;Latte;2;12,82;25,64;Pix;App;8,1;4
100035;04/02/2025;Casa Forte;Salgado;Tapioca;1;14,00;14,00;Crédito;Delivery;5,6;5
100738;13/03/2025;Espinheiro;Salgado;Sanduíche natural;1;19,00;19,00;Débito;Balcão;7,8;5
100120;16/04/2025;Recife Antigo;Doce;Cookie;1;8,07;8,07;Crédito;Balcão;7,1;3
101173;17/05/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Dinheiro;Balcão;6,4;4
101019;23/03/2025;Espinheiro;Bebida gelada;Cold brew;3;15,00;45,00;Pix;Delivery;6,1;5
100044;31/05/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;;Delivery;6,1;5
100836;18/05/2025;Espinheiro;Salgado;Pão de queijo;3;7,00;21,00;Pix;Balcão;10,5;5
100076;23/02/2025;Espinheiro;Doce;Brownie;1;12,50;12,50;Débito;Balcão;11,7;3
100368;02/03/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Pix;Balcão;7,8;4
100906;31/03/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Pix;Delivery;8,5;4
100267;28/01/2025;Espinheiro;Salgado;Tapioca;3;14,00;42,00;Pix;Balcão;7,6;5
100728;24/03/2025;BOA VIAGEM;Salgado;Coxinha;2;10,64;21,28;Pix;Balcão;9,7;4
100444;19/02/2025;Boa Viagem;Bebida gelada;Frappê;1;20,16;20,16;Débito;Delivery;8,5;5
100503;02/04/2025;Boa Viagem;Bebida quente;Café expresso;1;7,28;7,28;Crédito;Balcão;3,1;4
101057;06/02/2025;Boa Viagem;Doce;Bolo de rolo (fatia);1;17,92;17,92;Pix;Balcão;6,3;4
101033;14/06/2025;Casa Forte;Bebida quente;Café expresso;1;6,50;6,50;Débito;Balcão;9,0;4
100285;17/03/2025;Boa Viagem;Bebida quente;Latte;1;15,12;15,12;;Delivery;10,8;4
100295;13/06/2025;boa viagem;Bebida quente;Latte;2;15,12;30,24;Pix;Balcão;8,7;4
100625;16/03/2025;BOA VIAGEM;Doce;Brownie;4;14,00;56,00;Crédito;Balcão;7,1;3
100277;02/04/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Pix;Balcão;5,4;4
101166;30/05/2025;Casa Forte;Bebida quente;Cappuccino;2;12,00;24,00;Pix;Delivery;10,1;5
100484;07/01/2025;Recife Antigo;Bebida quente;Latte;;12,82;12,82;Débito;App;8,1;3
100182;05/04/2025;Recife Antigo;Bebida gelada;Água de coco;1;7,60;7,60;Pix;Balcão;4,3;
100970;15/02/2025;Recife Antigo;Bebida gelada;Cold brew;;14,25;28,50;Crédito;Balcão;6,0;4
101193;27/06/2025;Casa Forte;Bebida quente;Chá artesanal;1;9,00;9,00;Crédito;Delivery;6,7;5
100684;26/04/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Débito;Delivery;9,0;5
100668;23/02/2025;Boa Viagem;Salgado;Tapioca;2;15,68;31,36;Crédito;App;11,6;5
100036;24/01/2025;Casa Forte;Bebida quente;Cappuccino;1;12,00;12,00;Dinheiro;Balcão;6,6;4
100002;05/06/2025;Boa Viagem;Bebida gelada;Cold brew;1;16,80;16,80;Crédito;Balcão;7,9;4
100754;04/05/2025;Boa Viagem;Bebida gelada;Água de coco;2;8,96;17,92;Pix;Delivery;7,9;
100508;31/03/2025;Boa Viagem;Salgado;Coxinha;-1;10,64;10,64;Dinheiro;App;11,9;
100497;24/04/2025;Casa Forte;Bebida quente;Chá artesanal;1;9,00;9,00;Pix;Balcão;9,9;4
100308;18/02/2025;Casa Forte;Doce;Cookie;1;8,50;8,50;Pix;App;6,4;4
100141;30/03/2025;Boa Viagem;Bebida gelada;Frappê;3;20,16;60,48;Crédito;Balcão;8,6;4
100864;19/01/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Dinheiro;Balcão;7,3;5
100183;27/02/2025;Espinheiro;Salgado;Coxinha;1;9,50;9,50;Dinheiro;Balcão;9,6;5
101185;30/05/2025;Boa Viagem;Doce;Cartola;4;19,04;76,16;Crédito;Balcão;2,4;4
101010;30/04/2025;Recife Antigo;Bebida quente;Cappuccino;1;11,40;11,40;Pix;Balcão;;5
100912;13/06/2025;Boa Viagem;Salgado;Sanduíche natural;1;21,28;21,28;Pix;Balcão;11,6;4
100848;27/01/2025;Casa Forte;Bebida quente;Café expresso;2;6,50;13,00;Débito;Balcão;5,8;3
100511;02/06/2025;Espinheiro;Bebida gelada;Cold brew;1;15,00;15,00;Crédito;Balcão;3,7;3
100731;10/01/2025;Recife Antigo;Salgado;Coxinha;2;9,03;18,06;;Delivery;8,0;4
100996;26/04/2025;Casa Forte;Doce;Cartola;2;17,00;34,00;Pix;Balcão;4,8;5
100887;25/01/2025;Boa Viagem;Bebida quente;Latte;2;15,12;30,24;Pix;Delivery;5,2;5
100117;11/05/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Débito;Balcão;6,6;4
101025;24/02/2025;Recife Antigo;Salgado;Pão de queijo;1;6,65;6,65;Pix;Balcão;6,2;
100113;15/04/2025;Casa Forte;Salgado;Pão de queijo;1;7,00;7,00;Débito;Balcão;9,5;
100545;23/03/2025;Recife Antigo;Salgado;Pão de queijo;1;6,65;6,65;Pix;Balcão;9,4;3
100165;09/03/2025;Recife Antigo;Bebida quente;Cappuccino;2;11,40;22,80;Crédito;App;7,3;4
100184;20/05/2025;Recife Antigo;Doce;Cookie;2;8,07;16,14;Pix;Balcão;8,3;5
100274;04/05/2025;Recife Antigo;Bebida quente;Latte;1;12,82;12,82;Débito;Delivery;11,9;4
101001;24/03/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;Balcão;5,8;4
100704;21/02/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Pix;Balcão;4,6;4
101024;30/04/2025;Espinheiro;Salgado;Pão de queijo;2;7,00;14,00;Pix;Delivery;6,8;3
100383;29/03/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Pix;Balcão;5,8;4
100561;14/02/2025;Boa Viagem;Bebida gelada;Suco de caju;1;12,32;12,32;Pix;Balcão;8,7;
100862;23/05/2025;Boa Viagem;Salgado;Sanduíche natural;4;21,28;85,12;Débito;Balcão;7,8;
101044;04/01/2025;Espinheiro;Bebida gelada;Frappê;2;18,00;36,00;Débito;Delivery;7,0;4
100176;21/03/2025;Espinheiro;Bebida gelada;Suco de caju;3;11,00;33,00;Pix;App;2,8;5
100379;13/05/2025;Espinheiro;Bebida gelada;Cold brew;1;15,00;15,00;Pix;Balcão;10,5;3
101195;04/02/2025;Casa Forte;Doce;Bolo de rolo (fatia);2;16,00;32,00;Pix;Delivery;4,4;
101016;03/05/2025;Recife Antigo;Bebida quente;Latte;2;12,82;25,64;Crédito;Delivery;2,7;
100519;31/05/2025;Recife Antigo;Bebida gelada;Suco de caju;2;10,45;20,90;Pix;Balcão;6,3;4
100830;21/04/2025;Boa Viagem;Bebida quente;Café expresso;4;7,28;29,12;Pix;App;9,0;4
100507;01/06/2025;Casa Forte;Bebida quente;Café expresso;2;6,50;13,00;Pix;Balcão;4,4;3
101176;26/03/2025;Casa Forte;Salgado;Coxinha;1;9,50;9,50;Dinheiro;Delivery;5,6;3
100413;12/06/2025;Espinheiro;Doce;Brownie;2;12,50;25,00;Débito;Balcão;5,8;4
100622;28/06/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Débito;Delivery;180,0;4
100872;27/06/2025;Espinheiro;Bebida gelada;Cold brew;1;15,00;15,00;Crédito;App;7,2;4
100858;10/03/2025;Casa Forte;Salgado;Tapioca;2;14,00;28,00;Débito;Balcão;10,0;5
100641;25/05/2025;Espinheiro;Bebida quente;Cappuccino;1;12,00;12,00;Dinheiro;Delivery;4,2;4
100258;12/01/2025;Boa Viagem;Bebida quente;Cappuccino;1;13,44;13,44;Débito;Balcão;1,8;3
100834;12/05/2025;Espinheiro;Bebida quente;Latte;1;13,50;13,50;Débito;Balcão;4,2;3
100662;03/02/2025;Espinheiro;Bebida quente;Cappuccino;2;12,00;24,00;Crédito;Delivery;9,0;3
100337;12/05/2025;Boa Viagem;Bebida gelada;Frappê;1;20,16;20,16;Débito;Balcão;6,4;5
100398;24/03/2025;Casa Forte;Salgado;Sanduíche natural;1;19,00;19,00;Pix;Balcão;4,1;4
100605;22/05/2025;Espinheiro;Bebida quente;Café expresso;1;6,50;6,50;Pix;Delivery;9,0;4
100480;16/03/2025;Casa Forte;Bebida quente;Latte;2;13,50;27,00;Débito;Delivery;8,2;5
101143;30/05/2025;Espinheiro;Bebida gelada;Água de coco;1;8,00;8,00;Débito;Delivery;9,5;
100917;26/01/2025;Espinheiro;Salgado;Tapioca;3;14,00;42,00;Crédito;Balcão;7,6;5
101017;03/06/2025;Boa Viagem;Doce;Brownie;2;14,00;28,00;Crédito;Balcão;11,3;5
100875;10/06/2025;Boa Viagem;Bebida quente;Cappuccino;2;13,44;26,88;Débito;Balcão;6,9;5
100659;14/03/2025;Boa Viagem;Bebida quente;Chá artesanal;1;10,08;10,08;Crédito;Balcão;7,4;4
101021;17/05/2025;Casa Forte;Bebida gelada;Cold brew;2;15,00;30,00;Crédito;Balcão;7,7;4
100789;19/04/2025;Recife Antigo;Bebida gelada;Água de coco;1;7,60;7,60;Débito;Delivery;7,3;5
100256;29/05/2025;Espinheiro;Bebida quente;Cappuccino;3;12,00;36,00;Pix;Balcão;9,3;4
100968;11/04/2025;Boa Viagem;Bebida quente;Latte;3;15,12;45,36;Pix;Delivery;6,5;5
100952;14/02/2025;Recife Antigo;Salgado;Coxinha;4;9,03;36,12;Crédito;Balcão;11,5;4
